,0
Rand_2739,2.0
Rand_2758,2.0
Rand_2767,2.0
Rand_2768,2.0
Rand_2793,2.0
Rand_2802,2.0
Rand_2810,2.0
Rand_2823,2.0
Rand_2839,2.0
Rand_2851,2.0
Rand_2852,2.0
Rand_2871,2.0
Rand_2886,2.0
Rand_2898,2.0
Rand_2904,2.0
Rand_2912,2.0
Rand_2915,2.0
Rand_2932,2.0
Rand_2947,2.0
Rand_2950,2.0
Rand_2966,2.0
Rand_2971,2.0
Rand_2981,2.0
Rand_2997,2.0
Rand_3001,2.0
Rand_3014,2.0
Rand_3069,2.0
Rand_3097,2.0
Rand_3103,2.0
Rand_3131,2.0
Rand_3132,2.0
Rand_3193,2.0
Rand_3222,2.0
Rand_3230,2.0
Rand_3233,2.0
Rand_3241,2.0
Rand_3248,2.0
Rand_3284,2.0
Rand_3318,2.0
Rand_3338,2.0
Rand_3341,2.0
Rand_3372,2.0
Rand_3382,2.0
Rand_3383,2.0
Rand_3414,2.0
Rand_3444,2.0
Rand_3453,2.0
Rand_3456,2.0
Rand_3463,2.0
Rand_3477,2.0
Rand_3483,2.0
Rand_3491,2.0
Rand_3497,2.0
Rand_3514,2.0
Rand_3522,2.0
Rand_3530,2.0
Rand_3573,2.0
Rand_3584,2.0
Rand_3594,2.0
Rand_3619,2.0
Rand_3662,2.0
Rand_3686,2.0
Rand_3698,2.0
Rand_3720,2.0
Rand_3726,2.0
Rand_3737,2.0
Rand_3740,2.0
Rand_3775,2.0
Rand_3782,2.0
Rand_3790,2.0
Rand_3828,2.0
Rand_3836,2.0
Rand_3882,2.0
Rand_3893,2.0
Rand_3960,2.0
Rand_3962,2.0
Rand_3999,2.0
Rand_4011,2.0
Rand_4014,2.0
Rand_4028,2.0
Rand_4031,2.0
Rand_4039,2.0
Rand_4077,2.0
Rand_4115,2.0
Rand_4129,2.0
Rand_4140,2.0
Rand_4168,2.0
Rand_4178,2.0
Rand_4182,2.0
Rand_4186,2.0
Rand_4190,2.0
Rand_4246,2.0
Rand_4273,2.0
Rand_4301,2.0
Rand_4305,2.0
Rand_4321,2.0
Rand_4343,2.0
Rand_4391,2.0
Rand_4428,2.0
Rand_4429,2.0
Rand_4463,2.0
Rand_4465,2.0
Rand_4477,2.0
Rand_4483,2.0
Rand_4490,2.0
Rand_4570,2.0
Rand_4574,2.0
Rand_4586,2.0
Rand_4625,2.0
Rand_4653,2.0
Rand_4676,2.0
Rand_4690,2.0
Rand_4704,2.0
Rand_4762,2.0
Rand_4779,2.0
Rand_4806,2.0
Rand_4807,2.0
Rand_4810,2.0
Rand_4817,2.0
Rand_4829,2.0
Rand_4833,2.0
Rand_4838,2.0
Rand_4844,2.0
Rand_4845,2.0
Rand_4847,2.0
Rand_4855,2.0
Rand_4881,2.0
Rand_4889,2.0
Rand_4898,2.0
Rand_4915,2.0
Rand_4951,2.0
Rand_4972,2.0
Rand_4979,2.0
DEYH_5,3.0
DEYH_8,3.0
DEYH_12,3.0
DEYH_13,3.0
DEYH_25,3.0
DEYH_35,3.0
DEYH_37,3.0
DEYH_45,3.0
DEYH_51,3.0
DEYH_63,3.0
DEYH_78,3.0
DEYH_85,3.0
DEYH_91,3.0
DEYH_95,3.0
DEYH_96,3.0
DEYH_115,3.0
DEYH_119,3.0
DEYH_128,3.0
DEYH_129,3.0
DEYH_141,3.0
DEYH_142,3.0
DEYH_150,3.0
DEYH_153,3.0
DEYH_155,3.0
DEYH_157,3.0
DEYH_159,3.0
DEYH_163,3.0
DEYH_165,3.0
DEYH_173,3.0
DEYH_193,3.0
DEYH_201,3.0
DEYH_216,3.0
DEYH_229,3.0
DEYH_231,3.0
DEYH_234,3.0
DEYH_236,3.0
DEYH_241,3.0
DEYH_249,3.0
DEYH_250,3.0
DEYH_252,3.0
DEYH_260,3.0
DEYH_279,3.0
DEYH_282,3.0
DEYH_290,3.0
DEYH_294,3.0
DEYH_296,3.0
DEYH_297,3.0
DEYH_311,3.0
DEYH_313,3.0
DEYH_315,3.0
DEYH_319,3.0
DEYH_320,3.0
DEYH_321,3.0
DEYH_347,3.0
DEYH_349,3.0
DEYH_350,3.0
DEYH_355,3.0
DEYH_358,3.0
DEYH_361,3.0
DEYH_367,3.0
DEYH_369,3.0
DEYH_377,3.0
DEYH_380,3.0
DEYH_384,3.0
DEYH_389,3.0
DEYH_390,3.0
DEYH_397,3.0
DEYH_400,3.0
DEYH_407,3.0
DEYH_419,3.0
DEYH_434,3.0
DEYH_441,3.0
DEYH_442,3.0
DEYH_448,3.0
DEYH_465,3.0
DEYH_472,3.0
DEYH_479,3.0
DEYH_487,3.0
DEYH_491,3.0
DEYH_518,3.0
DEYH_529,3.0
DEYH_536,3.0
DEYH_578,3.0
DEYH_586,3.0
DEYH_589,3.0
DEYH_594,3.0
DEYH_628,3.0
DEYH_645,3.0
DEYH_648,3.0
DEYH_651,3.0
DEYH_652,3.0
DEYH_657,3.0
DEYH_670,3.0
DEYH_674,3.0
DEYH_675,3.0
DEYH_677,3.0
DEYH_687,3.0
DEYH_698,3.0
DEYH_706,3.0
DEYH_717,3.0
DEYH_731,3.0
DEYH_734,3.0
DEYH_737,3.0
DEYH_741,3.0
DEYH_745,3.0
DEYH_747,3.0
DEYH_755,3.0
DEYH_757,3.0
DEYH_760,3.0
DEYH_761,3.0
DEYH_765,3.0
DEYH_774,3.0
DEYH_775,3.0
DEYH_792,3.0
DEYH_796,3.0
DEYH_812,3.0
DEYH_815,3.0
DEYH_817,3.0
DEYH_818,3.0
DEYH_849,3.0
DEYH_850,3.0
