,0
Rand_3210,3.0
Rand_3223,3.0
Rand_3230,3.0
Rand_3239,3.0
Rand_3260,3.0
Rand_3268,3.0
Rand_3272,3.0
Rand_3274,3.0
Rand_3281,3.0
Rand_3282,3.0
Rand_3290,3.0
Rand_3294,3.0
Rand_3295,3.0
Rand_3297,3.0
Rand_3301,3.0
Rand_3308,3.0
Rand_3316,3.0
Rand_3331,3.0
Rand_3332,3.0
Rand_3345,3.0
Rand_3357,3.0
Rand_3373,3.0
Rand_3374,3.0
Rand_3386,3.0
Rand_3390,3.0
Rand_3401,3.0
Rand_3408,3.0
Rand_3431,3.0
Rand_3457,3.0
Rand_3474,3.0
Rand_3493,3.0
Rand_3522,3.0
Rand_3538,3.0
Rand_3541,3.0
Rand_3544,3.0
Rand_3551,3.0
Rand_3553,3.0
Rand_3555,3.0
Rand_3559,3.0
Rand_3560,3.0
Rand_3561,3.0
Rand_3586,3.0
Rand_3596,3.0
Rand_3604,3.0
Rand_3607,3.0
Rand_3615,3.0
Rand_3632,3.0
Rand_3635,3.0
Rand_3644,3.0
Rand_3667,3.0
Rand_3671,3.0
Rand_3682,3.0
Rand_3698,3.0
Rand_3704,3.0
Rand_3742,3.0
Rand_3751,3.0
Rand_3755,3.0
Rand_3757,3.0
Rand_3785,3.0
Rand_3797,3.0
Rand_3811,3.0
Rand_3812,3.0
Rand_3822,3.0
Rand_3824,3.0
Rand_3834,3.0
Rand_3848,3.0
Rand_3851,3.0
